Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Power,Temp_diff,Tool_wear_squared
298.1,308.2,1420.0,63.9,19,1,0,0,1,0,0,False,False,True,90738.0,10.099999999999966,361
298.2,308.3,1522.0,49.1,22,0,0,0,0,0,0,False,False,True,74730.2,10.100000000000023,484
298.1,308.2,1654.0,32.1,25,0,0,0,0,0,0,False,True,False,53093.4,10.099999999999966,625
298.1,308.2,1736.0,26.8,27,0,0,0,0,0,0,False,False,True,46524.8,10.099999999999966,729
298.0,308.1,1587.0,32.3,30,0,0,0,0,0,0,False,False,True,51260.1,10.100000000000023,900
298.1,308.2,1390.0,47.5,33,0,0,0,0,0,0,False,True,False,66025.0,10.099999999999966,1089
298.0,308.1,1454.0,37.1,35,0,0,0,0,0,0,False,True,False,53943.4,10.100000000000023,1225
298.0,308.1,1440.0,43.7,37,0,0,0,0,0,0,True,False,False,62928.00000000001,10.100000000000023,1369
297.9,308.0,1895.5,21.1,42,0,0,0,0,0,0,False,True,False,39995.05,10.100000000000023,1764
297.9,308.0,1800.0,24.8,44,0,0,0,0,0,0,True,False,False,44640.0,10.100000000000023,1936
298.0,308.0,1524.0,37.0,49,0,0,0,0,0,0,False,True,False,56388.0,10.0,2401
298.0,308.0,1520.0,39.6,51,0,0,0,0,0,0,True,False,False,60192.0,10.0,2601
298.1,308.1,1452.0,40.8,56,0,0,0,0,0,0,False,False,True,59241.6,10.0,3136
298.1,308.1,1484.0,40.4,59,0,0,0,0,0,0,False,True,False,59953.6,10.0,3481
298.1,308.0,1426.0,46.0,61,0,0,0,0,0,0,False,True,False,65596.0,9.899999999999977,3721
298.1,308.0,1652.0,28.5,63,0,0,0,0,0,0,False,True,False,47082.0,9.899999999999977,3969
298.0,308.0,1401.0,54.7,65,0,0,0,0,0,0,False,True,False,76634.7,10.0,4225
298.0,307.9,1750.0,26.6,67,0,0,0,0,0,0,False,False,True,46550.0,9.899999999999977,4489
298.0,308.0,1479.0,50.7,70,0,0,0,0,0,0,True,False,False,74985.3,10.0,4900
298.0,308.0,1620.0,29.4,75,0,0,0,0,0,0,False,False,True,47628.0,10.0,5625
298.0,308.1,1819.0,23.4,78,0,0,0,0,0,0,False,True,False,42564.6,10.100000000000023,6084
298.1,308.1,1456.0,43.7,80,0,0,0,0,0,0,False,False,True,63627.200000000004,10.0,6400
298.1,308.0,1626.0,36.5,83,0,0,0,0,0,0,False,True,False,59349.0,9.899999999999977,6889
298.1,308.1,1390.0,49.8,85,0,0,0,0,0,0,False,False,True,69222.0,10.0,7225
298.2,308.2,1469.0,43.0,88,0,0,0,0,0,0,False,True,False,63167.0,10.0,7744
298.2,308.3,1895.5,19.2,90,0,0,0,0,0,0,False,True,False,36393.6,10.100000000000023,8100
298.2,308.3,1568.0,36.0,92,0,0,0,0,0,0,False,True,False,56448.0,10.100000000000023,8464
298.2,308.3,1589.0,33.2,94,0,0,0,0,0,0,False,True,False,52754.8,10.100000000000023,8836
298.2,308.3,1805.0,31.6,96,0,0,0,0,0,0,False,True,False,57038.0,10.100000000000023,9216
298.2,308.4,1385.0,42.2,98,0,0,0,0,0,0,True,False,False,58447.00000000001,10.199999999999989,9604
298.1,308.4,1436.0,46.7,103,0,0,0,0,0,0,False,True,False,67061.2,10.299999999999955,10609
298.1,308.4,1438.0,45.6,105,0,0,0,0,0,0,False,True,False,65572.8,10.299999999999955,11025
298.0,308.3,1473.0,42.6,107,0,0,0,0,0,0,False,True,False,62749.8,10.300000000000011,11449
298.1,308.4,1335.0,40.2,109,0,0,0,0,0,0,False,True,False,53667.00000000001,10.299999999999955,11881
298.1,308.5,1392.0,44.8,111,0,0,0,0,0,0,True,False,False,62361.6,10.399999999999977,12321
298.1,308.5,1372.0,51.1,116,0,0,0,0,0,0,False,False,True,70109.2,10.399999999999977,13456
298.1,308.6,1716.0,30.7,119,0,0,0,0,0,0,False,False,True,52681.2,10.5,14161
298.0,308.5,1395.0,46.2,122,0,0,0,0,0,0,False,True,False,64449.00000000001,10.5,14884
298.0,308.5,1713.0,25.3,124,0,0,0,0,0,0,False,True,False,43338.9,10.5,15376
297.9,308.5,1895.5,18.7,126,0,0,0,0,0,0,True,False,False,35445.85,10.600000000000023,15876
297.8,308.3,1567.0,35.6,131,0,0,0,0,0,0,False,False,True,55785.200000000004,10.5,17161
297.8,308.4,1622.0,38.3,134,0,0,0,0,0,0,False,True,False,62122.6,10.599999999999966,17956
297.7,308.4,1740.0,27.1,136,0,0,0,0,0,0,False,True,False,47154.0,10.699999999999989,18496
297.8,308.4,1512.0,35.1,138,0,0,0,0,0,0,True,False,False,53071.200000000004,10.599999999999966,19044
297.8,308.4,1479.0,43.5,143,0,0,0,0,0,0,False,False,True,64336.5,10.599999999999966,20449
297.8,308.4,1737.0,27.5,146,0,0,0,0,0,0,False,True,False,47767.5,10.599999999999966,21316
297.8,308.4,1895.5,19.2,148,0,0,0,0,0,0,False,True,False,36393.6,10.599999999999966,21904
297.8,308.4,1374.0,47.1,150,0,0,0,0,0,0,False,True,False,64715.4,10.599999999999966,22500
297.8,308.4,1579.0,36.6,152,0,0,0,0,0,0,False,False,True,57791.4,10.599999999999966,23104
297.9,308.5,1305.0,47.2,155,0,0,0,0,0,0,False,True,False,61596.00000000001,10.600000000000023,24025
297.9,308.5,1449.0,40.8,157,0,0,0,0,0,0,False,False,True,59119.2,10.600000000000023,24649
298.0,308.6,1526.0,41.8,160,0,0,0,0,0,0,True,False,False,63786.799999999996,10.600000000000023,25600
298.0,308.6,1453.0,44.1,165,0,0,0,0,0,0,False,False,True,64077.3,10.600000000000023,27225
297.9,308.6,1468.0,36.0,168,0,0,0,0,0,0,False,True,False,52848.0,10.700000000000045,28224
298.0,308.6,1313.0,50.8,170,0,0,0,0,0,0,False,True,False,66700.4,10.600000000000023,28900
297.9,308.5,1300.0,53.0,172,0,0,0,0,0,0,False,False,True,68900.0,10.600000000000023,29584
297.9,308.4,1646.0,40.6,175,0,0,0,0,0,0,False,True,False,66827.6,10.5,30625
297.8,308.4,1714.0,33.2,177,0,0,0,0,0,0,False,True,False,56904.8,10.599999999999966,31329
297.8,308.4,1685.0,28.4,179,0,0,0,0,0,0,False,True,False,47854.0,10.599999999999966,32041
297.8,308.4,1512.0,39.9,181,0,0,0,0,0,0,False,True,False,60328.799999999996,10.599999999999966,32761
297.8,308.4,1612.0,32.1,183,0,0,0,0,0,0,False,True,False,51745.200000000004,10.599999999999966,33489
297.8,308.4,1550.0,38.2,185,0,0,0,0,0,0,True,False,False,59210.00000000001,10.599999999999966,34225
297.8,308.4,1518.0,32.5,190,0,0,0,0,0,0,False,True,False,49335.0,10.599999999999966,36100
297.8,308.5,1448.0,40.0,192,0,0,0,0,0,0,False,True,False,57920.0,10.699999999999989,36864
297.8,308.5,1561.0,46.3,194,0,0,0,0,0,0,False,True,False,72274.29999999999,10.699999999999989,37636
297.8,308.5,1488.0,41.9,196,0,0,0,0,0,0,False,False,True,62347.2,10.699999999999989,38416
297.8,308.5,1699.0,27.8,199,0,0,0,0,0,0,False,True,False,47232.200000000004,10.699999999999989,39601
297.7,308.5,1501.0,41.4,201,0,0,0,0,0,0,False,True,False,62141.4,10.800000000000011,40401
297.7,308.5,1373.0,56.7,203,1,0,0,0,1,0,False,True,False,77849.1,10.800000000000011,41209
297.6,308.4,1703.0,31.4,205,0,0,0,0,0,0,True,False,False,53474.2,10.799999999999955,42025
297.7,308.5,1720.0,29.9,210,0,0,0,0,0,0,True,False,False,51428.0,10.800000000000011,44100
297.6,308.4,1398.0,41.9,215,0,0,0,0,0,0,False,False,True,58576.2,10.799999999999955,46225
297.6,308.4,1391.0,51.9,218,0,0,0,0,0,0,False,False,True,72192.9,10.799999999999955,47524
297.6,308.3,1538.0,40.2,0,0,0,0,0,0,0,False,False,True,61827.600000000006,10.699999999999989,0
297.5,308.2,1647.0,31.3,3,0,0,0,0,0,0,False,True,False,51551.1,10.699999999999989,9
297.5,308.1,1469.0,44.8,5,0,0,0,0,0,0,False,False,True,65811.2,10.600000000000023,25
297.4,308.1,1749.0,25.9,8,0,0,0,0,0,0,False,True,False,45299.1,10.700000000000045,64
297.6,308.2,1895.5,20.5,10,0,0,0,0,0,0,False,False,True,38857.75,10.599999999999966,100
297.6,308.3,1742.0,27.7,13,0,0,0,0,0,0,False,True,False,48253.4,10.699999999999989,169
297.5,308.2,1563.0,38.2,15,0,0,0,0,0,0,False,True,False,59706.600000000006,10.699999999999989,225
297.5,308.2,1713.0,32.2,17,0,0,0,0,0,0,False,False,True,55158.600000000006,10.699999999999989,289
297.4,308.1,1474.0,39.4,20,0,0,0,0,0,0,False,True,False,58075.6,10.700000000000045,400
297.4,308.2,1530.0,32.6,22,0,0,0,0,0,0,False,False,True,49878.0,10.800000000000011,484
297.4,308.2,1471.0,46.5,25,0,0,0,0,0,0,False,True,False,68401.5,10.800000000000011,625
297.5,308.3,1388.0,48.6,27,0,0,0,0,0,0,False,True,False,67456.8,10.800000000000011,729
297.5,308.2,1895.5,13.8,29,0,0,0,0,0,0,False,False,True,26157.9,10.699999999999989,841
297.5,308.3,1585.0,32.9,32,0,0,0,0,0,0,False,True,False,52146.5,10.800000000000011,1024
297.5,308.3,1459.0,45.2,34,0,0,0,0,0,0,False,False,True,65946.8,10.800000000000011,1156
297.5,308.3,1544.0,40.8,37,0,0,0,0,0,0,False,True,False,62995.2,10.800000000000011,1369
297.6,308.3,1617.0,31.7,39,0,0,0,0,0,0,False,True,False,51258.9,10.699999999999989,1521
297.6,308.3,1595.0,34.3,41,0,0,0,0,0,0,False,True,False,54708.49999999999,10.699999999999989,1681
297.6,308.3,1400.0,44.3,43,0,0,0,0,0,0,True,False,False,62019.99999999999,10.699999999999989,1849
297.6,308.4,1611.0,31.0,48,0,0,0,0,0,0,False,False,True,49941.0,10.799999999999955,2304
297.6,308.4,1507.0,46.0,51,0,0,0,0,0,0,False,False,True,69322.0,10.799999999999955,2601
297.5,308.3,1674.0,30.0,54,0,0,0,0,0,0,True,False,False,50220.0,10.800000000000011,2916
297.6,308.3,1658.0,34.3,59,0,0,0,0,0,0,False,True,False,56869.399999999994,10.699999999999989,3481
297.6,308.3,1623.0,36.9,61,0,0,0,0,0,0,False,True,False,59888.7,10.699999999999989,3721
297.6,308.4,1398.0,48.9,63,0,0,0,0,0,0,False,False,True,68362.2,10.799999999999955,3969
297.6,308.4,1517.0,34.2,66,0,0,0,0,0,0,False,True,False,51881.4,10.799999999999955,4356
297.6,308.3,1467.0,36.7,68,0,0,0,0,0,0,False,False,True,53838.9,10.699999999999989,4624
297.6,308.3,1567.0,34.6,71,0,0,0,0,0,0,False,False,True,54218.200000000004,10.699999999999989,5041
297.5,308.3,1521.0,38.2,74,0,0,0,0,0,0,False,False,True,58102.200000000004,10.800000000000011,5476
297.5,308.3,1596.0,36.8,77,0,0,0,0,0,0,False,True,False,58732.799999999996,10.800000000000011,5929
297.6,308.3,1640.0,30.9,79,0,0,0,0,0,0,True,False,False,50676.0,10.699999999999989,6241
297.6,308.3,1438.0,47.8,84,0,0,0,0,0,0,False,True,False,68736.4,10.699999999999989,7056
297.6,308.4,1407.0,55.2,86,0,0,0,0,0,0,False,True,False,77666.40000000001,10.799999999999955,7396
297.6,308.4,1353.0,57.5,88,0,0,0,0,0,0,False,True,False,77797.5,10.799999999999955,7744
297.6,308.5,1552.0,40.9,90,0,0,0,0,0,0,False,False,True,63476.799999999996,10.899999999999977,8100
297.6,308.4,1569.0,38.3,93,0,0,0,0,0,0,False,False,True,60092.7,10.799999999999955,8649
297.5,308.4,1489.0,39.5,96,0,0,0,0,0,0,False,True,False,58815.5,10.899999999999977,9216
297.5,308.4,1587.0,36.1,98,0,0,0,0,0,0,True,False,False,57290.700000000004,10.899999999999977,9604
297.5,308.3,1622.0,37.2,103,0,0,0,0,0,0,False,False,True,60338.4,10.800000000000011,10609
297.5,308.4,1604.0,38.1,106,0,0,0,0,0,0,False,True,False,61112.4,10.899999999999977,11236
297.4,308.3,1405.0,51.7,108,0,0,0,0,0,0,False,False,True,72638.5,10.900000000000034,11664
297.4,308.3,1412.0,42.0,111,0,0,0,0,0,0,False,True,False,59304.0,10.900000000000034,12321
297.4,308.3,1431.0,43.0,113,0,0,0,0,0,0,False,True,False,61533.0,10.900000000000034,12769
297.4,308.2,1533.0,37.4,115,0,0,0,0,0,0,False,True,False,57334.2,10.800000000000011,13225
297.4,308.2,1401.0,51.9,117,0,0,0,0,0,0,False,False,True,72711.9,10.800000000000011,13689
297.4,308.2,1424.0,53.9,120,0,0,0,0,0,0,False,False,True,76753.59999999999,10.800000000000011,14400
297.3,308.2,1754.0,29.4,123,0,0,0,0,0,0,False,True,False,51567.6,10.899999999999977,15129
297.3,308.2,1754.0,26.8,125,0,0,0,0,0,0,False,True,False,47007.200000000004,10.899999999999977,15625
297.5,308.3,1895.5,12.800000000000011,127,1,0,0,1,0,0,False,True,False,24262.400000000023,10.800000000000011,16129
297.5,308.5,1546.0,40.4,129,0,0,0,0,0,0,False,True,False,62458.399999999994,11.0,16641
297.5,308.5,1335.0,48.0,131,0,0,0,0,0,0,False,True,False,64080.0,11.0,17161
297.5,308.6,1842.0,27.0,133,0,0,0,0,0,0,False,False,True,49734.0,11.100000000000023,17689
297.5,308.5,1712.0,26.8,136,0,0,0,0,0,0,False,True,False,45881.6,11.0,18496
297.6,308.6,1414.0,45.4,138,0,0,0,0,0,0,False,False,True,64195.6,11.0,19044
297.6,308.7,1319.0,50.9,141,0,0,0,0,0,0,False,True,False,67137.09999999999,11.099999999999966,19881
297.7,308.7,1249.0,60.4,143,0,0,0,0,0,0,False,True,False,75439.59999999999,11.0,20449
297.6,308.7,1455.0,48.2,145,0,0,0,0,0,0,False,True,False,70131.0,11.099999999999966,21025
297.6,308.7,1408.0,54.8,147,0,0,0,0,0,0,False,False,True,77158.4,11.099999999999966,21609
297.6,308.7,1460.0,46.7,150,0,0,0,0,0,0,False,True,False,68182.0,11.099999999999966,22500
297.6,308.6,1491.0,38.1,152,0,0,0,0,0,0,False,True,False,56807.1,11.0,23104
297.6,308.5,1490.0,43.4,154,0,0,0,0,0,0,False,False,True,64666.0,10.899999999999977,23716
297.5,308.4,1350.0,52.2,157,0,0,0,0,0,0,False,False,True,70470.0,10.899999999999977,24649
297.5,308.4,1528.0,39.9,160,0,0,0,0,0,0,False,True,False,60967.2,10.899999999999977,25600
297.4,308.3,1571.0,37.7,162,0,0,0,0,0,0,False,True,False,59226.700000000004,10.900000000000034,26244
297.4,308.3,1490.0,42.6,164,0,0,0,0,0,0,False,True,False,63474.0,10.900000000000034,26896
297.4,308.3,1774.0,28.9,166,0,0,0,0,0,0,False,False,True,51268.6,10.900000000000034,27556
297.4,308.3,1502.0,43.6,169,0,0,0,0,0,0,True,False,False,65487.200000000004,10.900000000000034,28561
297.4,308.4,1392.0,49.7,174,0,0,0,0,0,0,False,True,False,69182.40000000001,11.0,30276
297.4,308.5,1895.5,16.9,176,0,0,0,0,0,0,False,True,False,32033.949999999997,11.100000000000023,30976
297.5,308.5,1722.0,30.4,178,0,0,0,0,0,0,False,True,False,52348.799999999996,11.0,31684
297.4,308.6,1678.0,32.3,180,0,0,0,0,0,0,False,True,False,54199.399999999994,11.200000000000045,32400
297.3,308.6,1273.0,59.8,182,0,0,0,0,0,0,False,True,False,76125.4,11.300000000000011,33124
297.3,308.6,1297.0,45.9,184,0,0,0,0,0,0,False,True,False,59532.299999999996,11.300000000000011,33856
297.3,308.5,1350.0,57.6,186,0,0,0,0,0,0,False,True,False,77760.0,11.199999999999989,34596
297.4,308.6,1439.0,51.9,188,0,0,0,0,0,0,False,True,False,74684.09999999999,11.200000000000045,35344
297.4,308.5,1600.0,42.1,190,0,0,0,0,0,0,False,False,True,67360.0,11.100000000000023,36100
297.4,308.6,1434.0,44.4,193,0,0,0,0,0,0,False,False,True,63669.6,11.200000000000045,37249
297.4,308.6,1459.0,41.3,196,0,0,0,0,0,0,False,True,False,60256.7,11.200000000000045,38416
297.5,308.6,1472.0,44.9,198,0,0,0,0,0,0,False,False,True,66092.8,11.100000000000023,39204
297.5,308.7,1429.0,44.3,201,0,0,0,0,0,0,False,True,False,63304.7,11.199999999999989,40401
297.5,308.6,1388.0,48.2,203,0,0,0,0,0,0,False,True,False,66901.6,11.100000000000023,41209
297.4,308.4,1573.0,34.5,205,0,0,0,0,0,0,False,True,False,54268.5,11.0,42025
297.4,308.4,1588.0,32.5,207,0,0,0,0,0,0,False,True,False,51610.0,11.0,42849
297.5,308.4,1511.0,42.8,209,0,0,0,0,0,0,False,True,False,64670.799999999996,10.899999999999977,43681
297.4,308.5,1495.0,37.8,211,0,0,0,0,0,0,False,True,False,56510.99999999999,11.100000000000023,44521
297.4,308.4,1394.0,50.1,213,0,0,0,0,0,0,False,True,False,69839.40000000001,11.0,45369
297.4,308.4,1895.5,17.7,0,0,0,0,0,0,0,False,True,False,33550.35,11.0,0
297.3,308.3,1501.0,38.2,2,0,0,0,0,0,0,False,False,True,57338.200000000004,11.0,4
297.3,308.3,1301.0,39.6,5,0,0,0,0,0,0,False,False,True,51519.6,11.0,25
297.3,308.3,1657.0,31.1,8,0,0,0,0,0,0,False,False,True,51532.700000000004,11.0,64
297.3,308.3,1333.0,55.2,11,0,0,0,0,0,0,False,True,False,73581.6,11.0,121
297.3,308.3,1484.0,43.9,13,0,0,0,0,0,0,False,True,False,65147.6,11.0,169
297.3,308.4,1430.0,45.7,15,0,0,0,0,0,0,False,True,False,65351.00000000001,11.099999999999966,225
297.3,308.4,1665.0,28.9,17,0,0,0,0,0,0,False,False,True,48118.5,11.099999999999966,289
297.4,308.5,1501.0,44.9,20,0,0,0,0,0,0,False,True,False,67394.9,11.100000000000023,400
297.5,308.5,1496.0,42.2,22,0,0,0,0,0,0,False,False,True,63131.200000000004,11.0,484
297.6,308.6,1595.0,36.9,25,0,0,0,0,0,0,False,False,True,58855.5,11.0,625
297.5,308.6,1208.0,62.3,28,0,0,0,0,0,0,False,True,False,75258.4,11.100000000000023,784
297.5,308.6,1596.0,37.1,30,0,0,0,0,0,0,False,True,False,59211.600000000006,11.100000000000023,900
297.5,308.5,1446.0,41.9,32,0,0,0,0,0,0,False,True,False,60587.4,11.0,1024
297.6,308.5,1466.0,39.7,34,0,0,0,0,0,0,False,False,True,58200.200000000004,10.899999999999977,1156
297.6,308.5,1848.0,23.7,37,0,0,0,0,0,0,False,False,True,43797.6,10.899999999999977,1369
297.5,308.5,1484.0,44.7,40,0,0,0,0,0,0,False,False,True,66334.8,11.0,1600
297.4,308.3,1493.0,41.2,43,0,0,0,0,0,0,False,True,False,61511.600000000006,10.900000000000034,1849
297.3,308.3,1504.0,36.3,45,0,0,0,0,0,0,False,True,False,54595.2,11.0,2025
297.3,308.3,1538.0,38.5,47,0,0,0,0,0,0,False,True,False,59213.0,11.0,2209
297.4,308.4,1341.0,52.2,49,0,0,0,0,0,0,False,True,False,70000.2,11.0,2401
297.4,308.3,1535.0,34.6,51,0,0,0,0,0,0,False,False,True,53111.0,10.900000000000034,2601
297.4,308.5,1389.0,39.2,54,0,0,0,0,0,0,False,True,False,54448.8,11.100000000000023,2916
297.5,308.5,1393.0,46.6,56,0,0,0,0,0,0,True,False,False,64913.8,11.0,3136
297.4,308.5,1399.0,61.5,61,1,0,0,1,0,0,False,True,False,86038.5,11.100000000000023,3721
297.4,308.5,1469.0,45.1,63,0,0,0,0,0,0,True,False,False,66251.90000000001,11.100000000000023,3969
297.4,308.4,1582.0,37.2,68,0,0,0,0,0,0,False,True,False,58850.4,11.0,4624
297.5,308.6,1793.0,26.7,70,0,0,0,0,0,0,False,True,False,47873.1,11.100000000000023,4900
297.5,308.6,1452.0,39.0,72,0,0,0,0,0,0,False,True,False,56628.0,11.100000000000023,5184
297.6,308.7,1376.0,59.9,74,0,0,0,0,0,0,False,False,True,82422.4,11.099999999999966,5476
297.5,308.6,1552.0,44.9,77,0,0,0,0,0,0,False,True,False,69684.8,11.100000000000023,5929
297.6,308.7,1622.0,37.9,79,0,0,0,0,0,0,False,True,False,61473.799999999996,11.099999999999966,6241
297.6,308.7,1419.0,41.7,81,0,0,0,0,0,0,False,False,True,59172.3,11.099999999999966,6561
297.5,308.6,1440.0,46.1,84,0,0,0,0,0,0,True,False,False,66384.0,11.100000000000023,7056
297.4,308.6,1643.0,31.0,89,0,0,0,0,0,0,False,False,True,50933.0,11.200000000000045,7921
297.4,308.7,1510.0,36.2,92,0,0,0,0,0,0,False,True,False,54662.00000000001,11.300000000000011,8464
297.4,308.7,1468.0,46.6,94,0,0,0,0,0,0,False,True,False,68408.8,11.300000000000011,8836
297.4,308.7,1429.0,57.4,96,0,0,0,0,0,0,False,True,False,82024.59999999999,11.300000000000011,9216
297.3,308.7,1478.0,47.6,98,0,0,0,0,0,0,True,False,False,70352.8,11.399999999999977,9604
297.4,308.6,1276.0,53.6,103,0,0,0,0,0,0,False,True,False,68393.6,11.200000000000045,10609
297.3,308.6,1486.0,42.6,105,0,0,0,0,0,0,False,True,False,63303.6,11.300000000000011,11025
297.4,308.6,1476.0,42.3,107,0,0,0,0,0,0,False,True,False,62434.799999999996,11.200000000000045,11449
297.3,308.6,1431.0,42.0,109,0,0,0,0,0,0,True,False,False,60102.0,11.300000000000011,11881
297.4,308.7,1402.0,40.2,114,0,0,0,0,0,0,False,True,False,56360.4,11.300000000000011,12996
297.4,308.7,1433.0,43.4,116,0,0,0,0,0,0,False,True,False,62192.2,11.300000000000011,13456
297.4,308.7,1895.5,12.800000000000011,118,1,0,0,1,0,0,False,True,False,24262.400000000023,11.300000000000011,13924
297.3,308.6,1511.0,35.7,120,0,0,0,0,0,0,False,True,False,53942.700000000004,11.300000000000011,14400
297.3,308.6,1456.0,42.9,122,0,0,0,0,0,0,False,False,True,62462.4,11.300000000000011,14884
297.2,308.5,1550.0,41.5,125,0,0,0,0,0,0,False,True,False,64325.0,11.300000000000011,15625
297.2,308.5,1895.5,16.5,127,0,0,0,0,0,0,False,True,False,31275.75,11.300000000000011,16129
297.3,308.7,1619.0,31.6,129,0,0,0,0,0,0,False,True,False,51160.4,11.399999999999977,16641
297.3,308.8,1586.0,32.7,131,0,0,0,0,0,0,False,False,True,51862.200000000004,11.5,17161
297.3,308.8,1499.0,44.2,134,0,0,0,0,0,0,True,False,False,66255.8,11.5,17956
297.3,308.8,1419.0,42.4,139,0,0,0,0,0,0,True,False,False,60165.6,11.5,19321
297.4,309.0,1497.0,41.8,144,0,0,0,0,0,0,False,False,True,62574.6,11.600000000000023,20736
297.4,309.0,1520.0,37.0,147,0,0,0,0,0,0,False,False,True,56240.0,11.600000000000023,21609
297.4,309.1,1478.0,49.8,150,0,0,0,0,0,0,False,True,False,73604.4,11.700000000000045,22500
297.4,309.1,1380.0,41.1,152,0,0,0,0,0,0,False,True,False,56718.0,11.700000000000045,23104
297.4,309.0,1570.0,37.9,154,0,0,0,0,0,0,False,True,False,59503.0,11.600000000000023,23716
297.4,309.0,1468.0,41.4,156,0,0,0,0,0,0,True,False,False,60775.2,11.600000000000023,24336
297.4,309.0,1833.0,22.6,161,0,0,0,0,0,0,False,True,False,41425.8,11.600000000000023,25921
297.4,308.9,1323.0,57.3,163,0,0,0,0,0,0,False,False,True,75807.9,11.5,26569
297.4,309.0,1583.0,32.0,166,0,0,0,0,0,0,False,True,False,50656.0,11.600000000000023,27556
297.3,309.0,1556.0,39.5,168,0,0,0,0,0,0,False,False,True,61462.0,11.699999999999989,28224
297.3,309.0,1548.0,37.4,171,0,0,0,0,0,0,False,True,False,57895.2,11.699999999999989,29241
297.4,309.0,1324.0,56.9,173,0,0,0,0,0,0,False,True,False,75335.59999999999,11.600000000000023,29929
297.4,309.0,1568.0,33.7,175,0,0,0,0,0,0,False,True,False,52841.600000000006,11.600000000000023,30625
297.4,309.0,1685.0,30.7,177,0,0,0,0,0,0,False,False,True,51729.5,11.600000000000023,31329
297.4,309.1,1582.0,35.9,180,0,0,0,0,0,0,False,False,True,56793.799999999996,11.700000000000045,32400
297.4,309.1,1463.0,35.0,183,0,0,0,0,0,0,False,False,True,51205.0,11.700000000000045,33489
297.4,309.2,1584.0,42.8,186,0,0,0,0,0,0,False,True,False,67795.2,11.800000000000011,34596
297.5,309.2,1347.0,55.8,188,0,0,0,0,0,0,False,False,True,75162.59999999999,11.699999999999989,35344
297.4,309.2,1459.0,37.9,191,0,0,0,0,0,0,False,True,False,55296.1,11.800000000000011,36481
297.4,309.2,1420.0,45.6,193,0,0,0,0,0,0,False,True,False,64752.0,11.800000000000011,37249
297.5,309.3,1404.0,43.5,195,0,0,0,0,0,0,False,True,False,61074.0,11.800000000000011,38025
297.5,309.3,1470.0,38.8,197,0,0,0,0,0,0,False,True,False,57035.99999999999,11.800000000000011,38809
297.6,309.4,1326.0,49.8,199,0,0,0,0,0,0,False,True,False,66034.8,11.799999999999955,39601
297.5,309.3,1459.0,49.7,201,0,0,0,0,0,0,True,False,False,72512.3,11.800000000000011,40401
297.5,309.2,1530.0,40.0,206,0,0,0,0,0,0,False,False,True,61200.0,11.699999999999989,42436
297.4,309.0,1505.0,39.2,209,0,0,0,0,0,0,False,True,False,58996.00000000001,11.600000000000023,43681
297.5,309.1,1611.0,30.2,211,0,0,0,0,0,0,False,True,False,48652.2,11.600000000000023,44521
297.5,309.1,1515.0,35.1,213,0,0,0,0,0,0,False,True,False,53176.5,11.600000000000023,45369
297.5,309.2,1804.0,27.4,215,0,0,0,0,0,0,False,False,True,49429.6,11.699999999999989,46225
